Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Wiltshire,E06000054,Upper tier local authority,2020-04-29,12,,,438,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-29,14,,,500,,
Shropshire,E06000051,Upper tier local authority,2020-04-29,7,,,507,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-29,12,,,821,,
Cheshire East,E06000049,Upper tier local authority,2020-04-29,19,,,872,,
County Durham,E06000047,Upper tier local authority,2020-04-29,61,,,1421,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-29,6,,,122,,
Southampton,E06000045,Upper tier local authority,2020-04-29,10,,,469,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-29,5,,,376,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-29,11,,,462,,
Wokingham,E06000041,Upper tier local authority,2020-04-29,3,,,369,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-29,1,,,253,,
Slough,E06000039,Upper tier local authority,2020-04-29,1,,,384,,
Reading,E06000038,Upper tier local authority,2020-04-29,1,,,480,,
West Berkshire,E06000037,Upper tier local authority,2020-04-29,2,,,317,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-29,1,,,214,,
Medway,E06000035,Upper tier local authority,2020-04-29,6,,,626,,
Thurrock,E06000034,Upper tier local authority,2020-04-29,3,,,281,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-29,1,,,298,,
Peterborough,E06000031,Upper tier local authority,2020-04-29,4,,,251,,
Swindon,E06000030,Upper tier local authority,2020-04-29,5,,,367,,
Plymouth,E06000026,Upper tier local authority,2020-04-29,4,,,289,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-29,2,,,345,,
North Somerset,E06000024,Upper tier local authority,2020-04-29,8,,,240,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-29,8,,,612,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-29,1,,,211,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-29,12,,,469,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-29,5,,,266,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-29,2,,,303,,
Nottingham,E06000018,Upper tier local authority,2020-04-29,6,,,518,,
Leicester,E06000016,Upper tier local authority,2020-04-29,13,,,674,,
Derby,E06000015,Upper tier local authority,2020-04-29,1,,,491,,
York,E06000014,Upper tier local authority,2020-04-29,9,,,288,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-29,6,,,359,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-29,20,,,604,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-29,21,,,456,,
Blackpool,E06000009,Upper tier local authority,2020-04-29,7,,,449,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-29,8,,,319,,
Warrington,E06000007,Upper tier local authority,2020-04-29,10,,,620,,
Halton,E06000006,Upper tier local authority,2020-04-29,7,,,324,,
Darlington,E06000005,Upper tier local authority,2020-04-29,11,,,284,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-29,2,,,361,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-29,7,,,320,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-29,4,,,556,,
Hartlepool,E06000001,Upper tier local authority,2020-04-29,3,,,197,,
England,E92000001,Nation,2020-04-28,2004,1690,314,120318,119737,581
South West,E12000009,Region,2020-04-28,109,,,6245,,
South East,E12000008,Region,2020-04-28,276,,,17052,,
London,E12000007,Region,2020-04-28,165,,,24446,,
East of England,E12000006,Region,2020-04-28,184,,,10580,,
West Midlands,E12000005,Region,2020-04-28,261,,,13121,,
East Midlands,E12000004,Region,2020-04-28,111,,,6843,,
Yorkshire and The Humber,E12000003,Region,2020-04-28,205,,,10260,,
North West,E12000002,Region,2020-04-28,399,,,18990,,
North East,E12000001,Region,2020-04-28,205,,,7638,,
Worcestershire,E10000034,Upper tier local authority,2020-04-28,17,,,1144,,
West Sussex,E10000032,Upper tier local authority,2020-04-28,31,,,1128,,
Warwickshire,E10000031,Upper tier local authority,2020-04-28,23,,,1164,,
Surrey,E10000030,Upper tier local authority,2020-04-28,32,,,2568,,
Suffolk,E10000029,Upper tier local authority,2020-04-28,13,,,1060,,
Staffordshire,E10000028,Upper tier local authority,2020-04-28,39,,,1719,,
Somerset,E10000027,Upper tier local authority,2020-04-28,10,,,487,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-28,14,,,1551,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-28,22,,,1097,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-28,25,,,930,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-28,11,,,1034,,
Norfolk,E10000020,Upper tier local authority,2020-04-28,58,,,1514,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-28,17,,,837,,
Leicestershire,E10000018,Upper tier local authority,2020-04-28,25,,,922,,
Lancashire,E10000017,Upper tier local authority,2020-04-28,46,,,2782,,
Kent,E10000016,Upper tier local authority,2020-04-28,41,,,3348,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-28,30,,,2277,,
Hampshire,E10000014,Upper tier local authority,2020-04-28,46,,,2751,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-28,23,,,1203,,
Essex,E10000012,Upper tier local authority,2020-04-28,35,,,2577,,
East Sussex,E10000011,Upper tier local authority,2020-04-28,21,,,567,,
Devon,E10000008,Upper tier local authority,2020-04-28,9,,,691,,
Derbyshire,E10000007,Upper tier local authority,2020-04-28,5,,,1270,,
Cumbria,E10000006,Upper tier local authority,2020-04-28,18,,,1838,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-28,25,,,760,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-28,20,,,830,,
Westminster,E09000033,Upper tier local authority,2020-04-28,3,,,595,,
Wandsworth,E09000032,Upper tier local authority,2020-04-28,6,,,917,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-28,2,,,718,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-28,1,,,598,,
Sutton,E09000029,Upper tier local authority,2020-04-28,1,,,665,,
Southwark,E09000028,Upper tier local authority,2020-04-28,5,,,1183,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-28,3,,,364,,
Redbridge,E09000026,Upper tier local authority,2020-04-28,7,,,671,,
Newham,E09000025,Upper tier local authority,2020-04-28,2,,,943,,
Merton,E09000024,Upper tier local authority,2020-04-28,5,,,650,,
Lewisham,E09000023,Upper tier local authority,2020-04-28,12,,,918,,
Lambeth,E09000022,Upper tier local authority,2020-04-28,8,,,1131,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-28,2,,,445,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-28,3,,,462,,
Islington,E09000019,Upper tier local authority,2020-04-28,2,,,411,,
Hounslow,E09000018,Upper tier local authority,2020-04-28,4,,,641,,
Hillingdon,E09000017,Upper tier local authority,2020-04-28,4,,,721,,
Havering,E09000016,Upper tier local authority,2020-04-28,2,,,632,,
Harrow,E09000015,Upper tier local authority,2020-04-28,8,,,907,,
Haringey,E09000014,Upper tier local authority,2020-04-28,2,,,544,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-28,1,,,608,,
Hackney,E09000012,Upper tier local authority,2020-04-28,1,,,601,,
Greenwich,E09000011,Upper tier local authority,2020-04-28,5,,,629,,
Enfield,E09000010,Upper tier local authority,2020-04-28,2,,,827,,
Ealing,E09000009,Upper tier local authority,2020-04-28,10,,,1046,,
Croydon,E09000008,Upper tier local authority,2020-04-28,18,,,1380,,
Camden,E09000007,Upper tier local authority,2020-04-28,4,,,572,,
Bromley,E09000006,Upper tier local authority,2020-04-28,11,,,1044,,
Brent,E09000005,Upper tier local authority,2020-04-28,9,,,1345,,
Bexley,E09000004,Upper tier local authority,2020-04-28,9,,,616,,
Barnet,E09000003,Upper tier local authority,2020-04-28,11,,,1193,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-28,2,,,453,,
Gateshead,E08000037,Upper tier local authority,2020-04-28,24,,,797,,
Wakefield,E08000036,Upper tier local authority,2020-04-28,10,,,523,,
Leeds,E08000035,Upper tier local authority,2020-04-28,40,,,1403,,
Kirklees,E08000034,Upper tier local authority,2020-04-28,10,,,559,,
Calderdale,E08000033,Upper tier local authority,2020-04-28,6,,,240,,
Bradford,E08000032,Upper tier local authority,2020-04-28,27,,,854,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-28,12,,,812,,
Walsall,E08000030,Upper tier local authority,2020-04-28,15,,,963,,
Solihull,E08000029,Upper tier local authority,2020-04-28,5,,,568,,
Sandwell,E08000028,Upper tier local authority,2020-04-28,35,,,995,,
Dudley,E08000027,Upper tier local authority,2020-04-28,19,,,742,,
Coventry,E08000026,Upper tier local authority,2020-04-28,4,,,657,,
Birmingham,E08000025,Upper tier local authority,2020-04-28,27,,,2838,,
Sunderland,E08000024,Upper tier local authority,2020-04-28,21,,,1136,,
South Tyneside,E08000023,Upper tier local authority,2020-04-28,20,,,548,,
North Tyneside,E08000022,Upper tier local authority,2020-04-28,3,,,461,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-28,23,,,889,,
Sheffield,E08000019,Upper tier local authority,2020-04-28,15,,,2135,,
Rotherham,E08000018,Upper tier local authority,2020-04-28,10,,,712,,
Doncaster,E08000017,Upper tier local authority,2020-04-28,4,,,476,,
Barnsley,E08000016,Upper tier local authority,2020-04-28,3,,,642,,
Wirral,E08000015,Upper tier local authority,2020-04-28,16,,,1003,,
Sefton,E08000014,Upper tier local authority,2020-04-28,11,,,794,,
St. Helens,E08000013,Upper tier local authority,2020-04-28,17,,,649,,
Liverpool,E08000012,Upper tier local authority,2020-04-28,22,,,1403,,
Knowsley,E08000011,Upper tier local authority,2020-04-28,14,,,543,,
Wigan,E08000010,Upper tier local authority,2020-04-28,28,,,681,,
Trafford,E08000009,Upper tier local authority,2020-04-28,8,,,587,,
Tameside,E08000008,Upper tier local authority,2020-04-28,2,,,453,,
Stockport,E08000007,Upper tier local authority,2020-04-28,15,,,824,,
Salford,E08000006,Upper tier local authority,2020-04-28,20,,,626,,
Rochdale,E08000005,Upper tier local authority,2020-04-28,13,,,468,,
Oldham,E08000004,Upper tier local authority,2020-04-28,13,,,635,,
Manchester,E08000003,Upper tier local authority,2020-04-28,23,,,1095,,
Bury,E08000002,Upper tier local authority,2020-04-28,17,,,499,,
Bolton,E08000001,Upper tier local authority,2020-04-28,26,,,768,,
Dorset,E06000059,Upper tier local authority,2020-04-28,4,,,309,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-28,1,,,405,,
Northumberland,E06000057,Upper tier local authority,2020-04-28,15,,,756,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-28,4,,,502,,
Bedford,E06000055,Upper tier local authority,2020-04-28,1,,,442,,
Wiltshire,E06000054,Upper tier local authority,2020-04-28,11,,,426,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-28,1,,,486,,
Shropshire,E06000051,Upper tier local authority,2020-04-28,22,,,500,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-28,34,,,809,,
Cheshire East,E06000049,Upper tier local authority,2020-04-28,17,,,853,,
County Durham,E06000047,Upper tier local authority,2020-04-28,54,,,1360,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-28,9,,,116,,
Southampton,E06000045,Upper tier local authority,2020-04-28,8,,,459,,
Portsmouth,E06000044,Upper tier local authority,2020-04-28,2,,,284,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-28,12,,,371,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-28,1,,,451,,
Wokingham,E06000041,Upper tier local authority,2020-04-28,1,,,366,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-28,6,,,252,,
Slough,E06000039,Upper tier local authority,2020-04-28,5,,,383,,
Reading,E06000038,Upper tier local authority,2020-04-28,11,,,479,,
West Berkshire,E06000037,Upper tier local authority,2020-04-28,2,,,315,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-28,3,,,213,,
Medway,E06000035,Upper tier local authority,2020-04-28,11,,,620,,
Thurrock,E06000034,Upper tier local authority,2020-04-28,2,,,278,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-28,1,,,297,,
Peterborough,E06000031,Upper tier local authority,2020-04-28,15,,,247,,
Swindon,E06000030,Upper tier local authority,2020-04-28,12,,,362,,
Torbay,E06000027,Upper tier local authority,2020-04-28,2,,,202,,
Plymouth,E06000026,Upper tier local authority,2020-04-28,9,,,285,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-28,1,,,343,,
North Somerset,E06000024,Upper tier local authority,2020-04-28,12,,,232,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-28,12,,,604,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-28,2,,,210,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-28,24,,,457,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-28,7,,,261,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-28,12,,,301,,
Nottingham,E06000018,Upper tier local authority,2020-04-28,6,,,512,,
Leicester,E06000016,Upper tier local authority,2020-04-28,23,,,661,,
Derby,E06000015,Upper tier local authority,2020-04-28,2,,,490,,
York,E06000014,Upper tier local authority,2020-04-28,9,,,279,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-28,13,,,353,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-28,2,,,135,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-28,23,,,584,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-28,8,,,435,,
Blackpool,E06000009,Upper tier local authority,2020-04-28,15,,,442,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-28,4,,,311,,
Warrington,E06000007,Upper tier local authority,2020-04-28,16,,,610,,
Halton,E06000006,Upper tier local authority,2020-04-28,4,,,317,,
Darlington,E06000005,Upper tier local authority,2020-04-28,6,,,273,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-28,6,,,359,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-28,9,,,313,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-28,20,,,552,,
Hartlepool,E06000001,Upper tier local authority,2020-04-28,4,,,194,,
England,E92000001,Nation,2020-04-27,2110,1952,158,118314,118047,267
South West,E12000009,Region,2020-04-27,128,,,6136,,
South East,E12000008,Region,2020-04-27,196,,,16776,,
London,E12000007,Region,2020-04-27,184,,,24281,,
East of England,E12000006,Region,2020-04-27,226,,,10396,,
West Midlands,E12000005,Region,2020-04-27,253,,,12860,,
East Midlands,E12000004,Region,2020-04-27,165,,,6732,,
Yorkshire and The Humber,E12000003,Region,2020-04-27,314,,,10055,,
North West,E12000002,Region,2020-04-27,380,,,18591,,
North East,E12000001,Region,2020-04-27,189,,,7433,,
Worcestershire,E10000034,Upper tier local authority,2020-04-27,20,,,1127,,
West Sussex,E10000032,Upper tier local authority,2020-04-27,10,,,1097,,
Warwickshire,E10000031,Upper tier local authority,2020-04-27,29,,,1141,,
Surrey,E10000030,Upper tier local authority,2020-04-27,27,,,2536,,
Suffolk,E10000029,Upper tier local authority,2020-04-27,20,,,1047,,
Staffordshire,E10000028,Upper tier local authority,2020-04-27,35,,,1680,,
Somerset,E10000027,Upper tier local authority,2020-04-27,14,,,477,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-27,21,,,1537,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-27,35,,,1075,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-27,35,,,905,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-27,14,,,1023,,
Norfolk,E10000020,Upper tier local authority,2020-04-27,50,,,1456,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-27,12,,,820,,
Leicestershire,E10000018,Upper tier local authority,2020-04-27,23,,,897,,
Lancashire,E10000017,Upper tier local authority,2020-04-27,46,,,2736,,
Kent,E10000016,Upper tier local authority,2020-04-27,11,,,3307,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-27,37,,,2247,,
Hampshire,E10000014,Upper tier local authority,2020-04-27,45,,,2705,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-27,33,,,1180,,
Essex,E10000012,Upper tier local authority,2020-04-27,53,,,2542,,
East Sussex,E10000011,Upper tier local authority,2020-04-27,3,,,546,,
Devon,E10000008,Upper tier local authority,2020-04-27,25,,,682,,
Derbyshire,E10000007,Upper tier local authority,2020-04-27,37,,,1265,,
Cumbria,E10000006,Upper tier local authority,2020-04-27,39,,,1820,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-27,14,,,735,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-27,15,,,810,,
Westminster,E09000033,Upper tier local authority,2020-04-27,5,,,592,,
Wandsworth,E09000032,Upper tier local authority,2020-04-27,6,,,911,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-27,6,,,716,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-27,2,,,597,,
Sutton,E09000029,Upper tier local authority,2020-04-27,2,,,664,,
Southwark,E09000028,Upper tier local authority,2020-04-27,12,,,1178,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-27,3,,,361,,
Redbridge,E09000026,Upper tier local authority,2020-04-27,7,,,664,,
Newham,E09000025,Upper tier local authority,2020-04-27,4,,,941,,
Merton,E09000024,Upper tier local authority,2020-04-27,3,,,645,,
Lewisham,E09000023,Upper tier local authority,2020-04-27,8,,,906,,
Lambeth,E09000022,Upper tier local authority,2020-04-27,7,,,1123,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-27,7,,,443,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-27,3,,,459,,
Islington,E09000019,Upper tier local authority,2020-04-27,3,,,409,,
